id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
871,0.140948564,1,0.44,0,0.315789474,1,0.112903226,0.777777778,0.766666667,0.142857143,0.7,0.449489796,0.489986649,1.371914009,0.571428571,0.277777778,0.111111111,1,0,0,3
872,0.045424182,1,0,1,0.526315789,1,0.032258065,0.777777778,0.75,0.285714286,0.95,0.179081633,0.439919893,0.209124197,0.214285714,0.388888889,0.444444444,1,1,0,1
873,0.068136273,1,0.08,1,0,1,1,0.111111111,0.633333333,0.714285714,0,0.939795918,0.979973298,-1.401814582,0.357142857,0.222222222,0.333333333,1,1,1,0
874,0.55511022,0,0.12,1,0.105263158,0,0.14516129,0.444444444,0.891666667,0.142857143,0.2,0.386734694,0.443925234,-0.773852756,0,0,0.388888889,1,1,0,1
875,0.609218437,0,0.04,0,0,1,0.177419355,0,0.4,0,0,0.675,0.654873164,-1.483883014,0,0,0.888888889,1,1,0,0
876,0.376085504,0,0.96,1,0.052631579,1,0.516129032,0.111111111,0.866666667,0.714285714,0.65,0.599489796,0.713618158,-1.355708721,0.785714286,0.722222222,0.222222222,1,0,0,0
877,0.62992652,0,0.04,0,0.105263158,0,0.741935484,0.444444444,0.016666667,0.571428571,0.85,0.557142857,0.703604806,0.383404352,0.857142857,0.111111111,0.722222222,1,1,1,3
878,0.577822311,1,0.48,1,0.263157895,1,0.822580645,0.111111111,0.675,0.571428571,0.45,0.330102041,0.918558077,1.608898134,0.857142857,0.277777778,0.666666667,1,0,1,3
879,0.270541082,0,0.64,1,0.368421053,0,0.258064516,0,0.466666667,0.142857143,0.55,0.562244898,0.863150868,1.187490565,0.571428571,0.444444444,0.777777778,1,0,0,3
880,0.703406814,0,0.88,1,0.157894737,1,0.725806452,0.666666667,0.875,0.571428571,0.6,0.162755102,0.578771696,-1.489415717,0.5,0.166666667,0.944444444,1,0,0,0
881,0.458249833,0,0.72,0,0,1,0.306451613,0.111111111,0.35,0.714285714,0.3,0.109693878,0.417222964,0.389859172,0.357142857,0.166666667,0.166666667,1,1,0,2
882,0.43754175,1,0.88,1,0.052631579,1,0.451612903,0.888888889,0.775,0.285714286,0.8,0.482142857,0.943257677,0.563217209,0.785714286,0.833333333,0.611111111,1,0,1,2
883,0.946559786,0,0.92,0,0.052631579,0,0.322580645,0.222222222,0.491666667,0,0.25,0.194387755,0.46929239,-0.69639491,0.285714286,0.333333333,0.222222222,0,1,1,1
884,0.227120908,1,0,1,0.421052632,0,0.596774194,0,0.991666667,0.714285714,0.65,0.278571429,0.218958611,0.754095473,0.428571429,0.277777778,0.777777778,0,1,1,2
885,0.152972612,1,0.32,1,0.315789474,0,0.064516129,0.888888889,0.725,0.857142857,0.5,0.559183673,0.437249666,0.634220235,0.357142857,0.055555556,0.833333333,0,0,0,2
886,0.251837007,1,0.32,0,0.684210526,1,0.467741935,0.444444444,0.608333333,0.428571429,0.9,0.293367347,0.078771696,1.265870529,0.285714286,0.388888889,0.5,1,1,0,2
887,0.372745491,0,0,1,0,0,0.774193548,0.666666667,0.85,1,0.05,0.264795918,0.697596796,-1.387982823,0,0.166666667,0.888888889,0,1,1,0
888,0.719438878,0,0.96,0,0.421052632,0,0.016129032,0.888888889,1,0,1,0.174489796,0.113484646,1.252960888,0.857142857,0.222222222,0.777777778,1,0,0,3
889,0.887107548,0,0.48,0,0,0,0.548387097,0.777777778,0.266666667,0.571428571,0.05,0.148469388,0.042056075,-0.598650485,0.428571429,0.222222222,0.277777778,0,0,0,1
890,0.421509686,0,0.2,0,0,0,0.096774194,0,0.641666667,0,0.2,0.556632653,0.529372497,-0.160644807,0.428571429,0.111111111,0.222222222,0,1,1,1
891,0.768871075,0,0.04,1,0.210526316,1,0.612903226,1,0.983333333,0.857142857,0.3,0.179591837,0.389853138,1.353471664,0.142857143,0.333333333,0.222222222,1,0,0,3
892,0.274549098,0,0,1,0,0,0.903225806,0.222222222,0.225,0.571428571,0.05,0.084183673,0.816421896,1.335951437,0.857142857,0.166666667,1,1,1,0,3
893,0.454241817,0,0.72,0,0.631578947,1,0.951612903,0.555555556,0.3,0.142857143,0.8,0.196428571,0.220961282,-0.096096602,0.071428571,0,0.888888889,1,1,0,1
894,0.665330661,1,0.08,0,0.263157895,0,0.483870968,0.666666667,0.1,0.285714286,0.45,0.979591837,0.956608812,-0.733279599,0.071428571,0.055555556,0.277777778,1,1,0,2
895,0.861055444,1,0.72,1,0.157894737,1,0.758064516,0.444444444,0.166666667,0.285714286,0.55,0.202040816,0.987983979,1.331340851,0.071428571,0.111111111,0.888888889,1,0,1,3
896,0.828991316,1,0.44,0,0.157894737,0,0.758064516,0.777777778,0.166666667,0,0.45,0.578571429,0.646862483,-0.163411158,0,0.222222222,0.222222222,1,0,1,2
897,0.7000668,1,0,0,0.210526316,0,0.096774194,0.333333333,0.65,0.571428571,0.35,0.367857143,0.676902537,-0.11638318,0.5,0.388888889,0.722222222,1,1,0,2
898,0.581830327,1,0.88,0,0.368421053,0,0.516129032,0.333333333,0.941666667,0.428571429,0.85,0.350510204,0.291722296,-1.290238398,0.428571429,0.166666667,1,1,0,0,0
899,0.408149633,0,0,0,0,1,0.161290323,0.888888889,0.916666667,0.428571429,0.3,0.396428571,0.413217623,1.086057671,0.428571429,0,1,1,1,1,3
900,0.336673347,0,0,0,0,0,0.709677419,0.333333333,0.441666667,1,0.85,0.089795918,0.70493992,1.622729892,0.857142857,0,1,0,1,1,3
901,0.188376754,1,0.48,1,0.473684211,1,0.403225806,0.222222222,0.583333333,0.714285714,0.55,0.233673469,0.509345794,-0.866064478,0.714285714,0.222222222,0.222222222,1,1,1,0
902,0.799599198,0,0.8,0,0.526315789,1,0.387096774,0.333333333,0.208333333,0.142857143,0.9,0.24744898,0.880507343,-0.431747269,0,0.166666667,0.833333333,1,0,1,2
903,0.265865063,1,0.88,0,0.157894737,1,0.822580645,0.222222222,0.933333333,0.428571429,0.55,0.327040816,0.759679573,0.687703033,1,0.888888889,0.444444444,1,0,1,2
904,0.374749499,0,0.4,0,0.157894737,0,0.693548387,0.111111111,0.591666667,0.285714286,0.2,0.407142857,0.624165554,-1.118724596,0.642857143,0.111111111,0.388888889,0,0,0,0
905,0.325985304,1,0.6,0,0.210526316,0,0.241935484,0.111111111,0.716666667,0.285714286,0.95,0.130612245,0.596795728,1.63010683,0.928571429,0.388888889,0.944444444,1,1,0,3
906,0.98997996,1,0.28,1,0.315789474,1,0.403225806,0.555555556,0.375,0,0.55,0.18877551,0.465287049,1.634717416,0.5,0.555555556,0.444444444,1,1,1,3
907,0.867735471,1,1,0,0.263157895,0,0.822580645,0.222222222,0.058333333,0,0.6,0.09744898,0.405874499,-1.353864486,0.642857143,0.555555556,0.888888889,0,0,1,0
908,0.503006012,0,0.48,0,0,1,0.693548387,0.333333333,0.55,0.285714286,0.15,0.801530612,0.971962617,-1.399970347,0.142857143,0.111111111,0,1,1,1,1
909,0.245156981,0,0.48,0,0,0,0.451612903,0.777777778,0.025,0.428571429,0,0.140816327,0.351134846,-0.43451362,0.428571429,0.388888889,0.833333333,1,0,0,1
910,0.470273881,0,0,1,0.157894737,0,0.161290323,0.555555556,0.791666667,0.428571429,0.3,0.292346939,0.076101469,-1.165752574,0.642857143,0.055555556,0.666666667,1,0,1,0
911,0.523046092,1,0.92,1,0,0,0.129032258,0.888888889,0.625,0.142857143,0.7,0.081632653,0.010680908,0.067118146,0.785714286,0.111111111,0.388888889,0,1,1,1
912,0.083500334,0,0.08,1,0.105263158,1,0.338709677,0.444444444,0.891666667,0.142857143,0.45,0.045918367,0.556742323,1.229907957,0.142857143,0.277777778,0.5,1,0,1,2
913,0.843019372,0,0.96,1,0.052631579,1,0.822580645,0.111111111,0.175,0.428571429,1,0.070408163,0.204272363,-0.05367921,0.5,0.5,0.833333333,1,1,1,1
914,0.128924516,1,0.52,1,0.789473684,0,0.548387097,0.333333333,0.941666667,0.428571429,1,0.501530612,0.487316422,1.430929511,0.5,0.444444444,0.166666667,1,0,1,3
915,0.510354041,0,0.04,1,0.210526316,1,0.758064516,0.444444444,0.083333333,0,0.25,0.140306122,0.124833111,-0.558999445,0.785714286,0.611111111,0.333333333,1,0,1,1
916,0.210420842,1,0,0,0.210526316,0,0.193548387,0.888888889,0.983333333,0.285714286,0.65,0.076020408,0.038718291,-1.020058054,0.857142857,0.555555556,0.722222222,1,0,0,0
917,0.269205077,0,0.52,0,0.157894737,1,0.532258065,0.333333333,0.733333333,0.285714286,0.2,0.021428571,0.004672897,-0.704693965,0.714285714,0.666666667,0.5,1,0,0,0
918,0.319305277,0,0,1,0,1,0.048387097,0.444444444,0.7,0.857142857,0.1,0.404591837,0.781041389,1.221608902,0,0.111111111,0.666666667,1,0,0,3
919,0.688042752,0,0.6,0,0,1,0.935483871,0.333333333,0.683333333,0.714285714,0.05,0.318877551,0.176902537,0.368650476,0.571428571,0.611111111,0.277777778,1,0,0,2
920,0.289245157,0,0.6,1,0.105263158,0,0.451612903,0.666666667,0.85,1,0.75,0.265816327,0.460614152,-1.310524977,0.357142857,0.444444444,0.277777778,0,0,1,0
921,0.750167001,1,0.84,1,0,0,0.903225806,1,1,0.285714286,0.55,0.780612245,0.830440587,-0.805204742,0.571428571,0.222222222,0.888888889,0,1,1,1
922,0.249164997,0,0.32,0,0.263157895,0,0.096774194,0.444444444,0.875,0,1,0.225510204,0.499332443,-1.42210116,0.071428571,0.222222222,0.722222222,0,0,0,0
923,0.351369405,1,0.68,0,0,0,0.983870968,0.777777778,0.183333333,0.571428571,0.2,0.07755102,0.142857143,-0.36166636,0.214285714,0.277777778,0.611111111,0,1,1,1
924,0.978623914,0,0.12,1,0.789473684,1,0.741935484,0.111111111,0.533333333,0,0.8,0.633673469,0.983311081,-0.804282625,0.071428571,0.222222222,0.944444444,1,1,1,2
925,0.365397462,1,0.4,0,0.105263158,1,0.435483871,1,0.85,0,0.2,0.014795918,0.781041389,0.020090168,0.428571429,0.555555556,0,1,0,0,1
926,0.664662659,1,0.56,1,0.684210526,0,0.580645161,0,0.383333333,0.428571429,0.7,0.255612245,0.00400534,-0.181853503,0.857142857,0.222222222,0.222222222,0,0,1,1
927,0.305945224,1,0.48,0,0.789473684,0,0.177419355,0.333333333,0.625,0.428571429,0.8,0.044387755,0.157543391,1.110032719,0.357142857,0.5,0.444444444,1,1,1,2
928,0.566466266,1,0.68,1,0.263157895,0,0.85483871,0,0.208333333,0.857142857,0.35,0.330612245,0.346461949,0.311479209,0.714285714,0.388888889,0.833333333,1,0,1,2
929,0.793587174,1,0.76,1,0,1,0.177419355,0.888888889,0.733333333,0.142857143,0.45,0.265816327,0.116154873,-0.878052002,0.5,0.611111111,0.833333333,1,1,1,0
930,0.706078824,1,0.76,0,0,1,0.403225806,0,0.55,0,0.05,0.06122449,0.606809079,1.359004368,0.285714286,0.111111111,0.555555556,1,0,1,3
931,0.054108216,0,0,1,0.157894737,0,0.403225806,0.111111111,0.733333333,0.285714286,0.5,0.50255102,0.614152203,0.288426278,1,0.111111111,0,1,1,1,2
932,0.657314629,0,0.92,0,0.157894737,1,0.677419355,0,0.483333333,0.428571429,0.7,0.173979592,0.182910547,1.057472038,0.642857143,0.666666667,0.333333333,1,1,0,3
933,0.995323981,1,0.52,0,0.578947368,0,0.112903226,0.666666667,0.116666667,0.285714286,0.6,0.383163265,0.585447263,-0.565454265,0.857142857,0.444444444,0.388888889,0,0,0,1
934,0.034736139,0,0,1,0.105263158,1,0.338709677,0.444444444,0.325,0.285714286,0.15,0.506632653,0.678905207,0.790058044,0.142857143,0.166666667,0.666666667,1,0,0,2
935,0.487641951,0,0.08,1,0.105263158,0,0.080645161,0.888888889,0.275,0,0.35,0.021938776,0.776368491,0.91731022,0.285714286,0.222222222,0.722222222,1,1,0,3
936,0.203072812,0,0.12,0,0.052631579,0,0.516129032,0.555555556,0.066666667,0.714285714,0.1,0.643877551,0.692923899,1.404188111,0.928571429,0.611111111,0.388888889,1,0,1,3
937,0.175684703,1,0.28,1,0.052631579,0,0.177419355,1,0.6,1,0.1,0.184183673,0.007343124,0.94405162,0.928571429,0.388888889,0.222222222,1,1,0,2
938,0.26252505,0,0.16,0,0.263157895,1,0.838709677,0.111111111,0.416666667,0.285714286,0.75,0.053061224,0.027369826,0.649896227,0.428571429,0.277777778,0.611111111,1,0,1,2
939,0.726786907,0,0.84,0,0.473684211,0,0.709677419,0.333333333,0.033333333,0.285714286,0.8,0.315306122,0.293724967,0.229410776,0.428571429,0.5,1,1,1,0,2
940,0.637942552,0,0.44,1,0.473684211,1,0.596774194,0,0,1,0.5,0.415816327,0.778371162,1.727851255,0.071428571,0.166666667,0.611111111,1,1,0,3
941,0.161656647,0,0,1,0,1,0.5,0.222222222,0.125,0.142857143,0.05,0.809693878,0.773698264,-1.66738434,1,0.555555556,0.111111111,1,0,0,0
942,0.374081496,1,0.64,0,0.157894737,1,0.806451613,0,0.241666667,0.857142857,0.2,0.070408163,0.554072096,-1.037578281,0.785714286,0.666666667,0.388888889,1,1,0,0
943,0.619238477,1,0.44,0,0,0,0.080645161,0,0.608333333,0.428571429,0.1,0.297959184,0.322429907,-0.291585452,0.5,0.444444444,0.611111111,0,1,0,1
944,0.115564462,1,0.92,1,0,1,0.096774194,0.111111111,0.108333333,0.285714286,0,0.382653061,0.181575434,-1.41564634,0.928571429,0.333333333,0.111111111,1,1,0,0
945,0.221108884,0,0.24,0,0,1,0.709677419,0.222222222,0.108333333,0.714285714,0,0.418367347,0.578104139,1.09988943,0.214285714,0,0.944444444,1,1,0,3
946,0.750835003,1,0,1,0.105263158,1,0.774193548,0,0.225,1,0.85,0.004081633,0.479973298,-1.340954845,0.785714286,0.166666667,0.333333333,1,0,0,0
947,0.271209085,0,0.36,1,0.157894737,0,0.64516129,0.111111111,0.591666667,0,0.8,0.087244898,0.004672897,-1.420256926,0.428571429,0.5,0.222222222,1,0,0,0
948,0.754843019,0,0,0,0.105263158,1,0.177419355,0.444444444,0.716666667,0.142857143,0.8,0.489795918,0.824432577,0.044987333,0.5,0.166666667,0.333333333,1,1,0,2
949,0.723446894,1,0.32,0,0.315789474,0,0.629032258,0.555555556,0.458333333,0.428571429,0.75,0.081632653,0.528037383,-0.519348404,0.357142857,0.277777778,0.833333333,0,0,1,1
950,0.588510354,1,0,0,0.368421053,1,0.177419355,0.222222222,0.991666667,0.142857143,0.9,0.312244898,0.146194927,-0.047224389,0.785714286,0.388888889,0.388888889,1,0,1,1
951,0.088176353,1,0.36,0,0,1,0.709677419,0.666666667,0.183333333,0.714285714,0.5,0.361734694,0.94459279,-0.666887159,1,0.777777778,0.5,1,1,0,1
952,0.62992652,1,0.64,0,0.473684211,0,0.580645161,0.333333333,0.2,0.857142857,0.8,0.318367347,0.278371162,1.512075826,0.642857143,0.5,0.444444444,0,0,0,3
953,0.234468938,1,0.44,1,0.315789474,1,0.838709677,0.333333333,0.558333333,0.571428571,0.35,0.274489796,0.153538051,-0.783073929,0.571428571,0.388888889,0.555555556,1,0,1,0
954,0.281229125,1,0.08,0,0,1,0.725806452,1,0.641666667,1,0.7,0.660714286,0.873164219,-0.608793775,0.857142857,0.222222222,0.555555556,1,0,1,1
955,0.830995324,0,0.4,1,0.210526316,1,0.887096774,0,0.658333333,0.285714286,0.8,0.593877551,0.939919893,0.701534792,0.571428571,0.611111111,0.166666667,1,1,1,3
956,0.241148965,0,0.72,0,0.473684211,1,0.064516129,0,0.225,1,0.7,0.422959184,0.985981308,1.229907957,0.285714286,0.222222222,0.388888889,1,1,1,3
957,0.837007348,1,0.64,1,0.052631579,1,0.806451613,1,0.175,0.428571429,0.15,0.101530612,0.635514019,0.825098499,0.428571429,0.333333333,0.944444444,1,0,1,3
958,0.338677355,0,0.8,0,0.157894737,0,0.548387097,1,0.241666667,0,0.7,0.420918367,0.982643525,-0.960120434,0.071428571,0.222222222,0.222222222,0,0,0,1
959,0.713426854,0,0,1,0.157894737,0,0.5,0.111111111,0.558333333,0,0.65,0.264795918,0.287049399,1.303677335,0.928571429,0.055555556,0.722222222,1,0,1,3
960,0.731462926,0,0.96,1,0.368421053,0,0.080645161,0.666666667,0.575,0.142857143,0.45,0.08622449,0.460614152,0.340064842,0.642857143,0.666666667,0.611111111,1,1,1,2
961,0.87241149,1,0,1,0.105263158,1,0.951612903,0,0.45,0.714285714,0.3,0.884693878,0.979973298,1.477035371,0.214285714,0.277777778,0.722222222,1,0,0,3
962,0.774215097,0,0.92,1,0.210526316,0,0.080645161,0.777777778,0.866666667,0,0.3,0.03877551,0.443925234,-0.547011921,0.5,0,0.277777778,0,0,0,1
963,0.908483634,1,0.16,0,0.210526316,1,0.85483871,0.444444444,0.566666667,0.857142857,0.4,0.866326531,0.919225634,-1.404580933,0.142857143,0.277777778,0.111111111,1,0,0,1
964,0.098196393,0,0.56,1,0.210526316,0,0.096774194,1,0.091666667,0.571428571,0.95,0.417857143,0.999332443,0.799279217,0.214285714,0.388888889,0.111111111,0,0,1,2
965,0.586506346,0,0,1,0.052631579,0,0.274193548,0.222222222,0.45,1,0.85,0.19744898,0.114152203,1.648549174,0.428571429,0.111111111,0.944444444,0,1,1,3
966,0.941215765,1,0.48,0,0,0,0.516129032,0.555555556,0.291666667,0.142857143,0,0.50255102,0.523364486,-1.673839161,0.214285714,0.222222222,0.444444444,0,0,1,0
967,0.87241149,0,0.6,1,0,1,0.177419355,0.444444444,0.625,1,0,0.494897959,0.316421896,-1.66092952,0.285714286,0.166666667,0.055555556,1,1,1,0
968,0.9498998,0,0,1,0.368421053,0,0.709677419,0.444444444,0.925,0,0.5,0.391326531,0.840453939,-0.585740844,0.357142857,0.5,0.055555556,1,1,1,1
969,0.563794255,1,1,0,0.368421053,1,0.580645161,0,0.683333333,0.285714286,0.55,0.26122449,0.644192256,-0.739734419,0.285714286,0.111111111,0.722222222,1,0,0,1
970,0.269205077,0,0.44,1,0.263157895,1,0.193548387,0.111111111,0.183333333,1,0.45,0.028571429,0.173564753,-0.256544997,0.142857143,0,0.055555556,1,0,1,1
971,0.492985972,0,0.28,1,0.263157895,1,0.806451613,0.888888889,0.35,0.142857143,0.5,0.301020408,0.107476636,-1.574250501,0.214285714,0,0.222222222,1,0,1,0
972,0.553774215,0,0.16,0,0.315789474,1,0.806451613,0.777777778,0.033333333,0.428571429,0.6,0.235714286,0.536715621,1.055627803,1,0.333333333,0.333333333,1,1,0,3
973,0.01002004,1,0.08,1,0.052631579,0,0.451612903,0.888888889,0.483333333,0,0.6,0.064285714,0.132176235,1.481645958,0.857142857,0.722222222,0.722222222,0,0,0,2
974,0.114228457,1,0,1,0,0,0.838709677,0.888888889,0.125,0.428571429,0.55,0.294897959,0.429238985,-1.343721197,0.857142857,0.444444444,0.666666667,0,0,0,0
975,0.261189045,1,0,0,0,1,0.725806452,0.333333333,0.116666667,0,0.9,0.334183673,0.855807744,-0.814425914,0.5,0.166666667,0.388888889,1,0,1,1
976,0.853039412,0,0,0,0,1,0.338709677,0.444444444,0.175,0.714285714,0.55,0.524489796,0.630841121,1.675290573,1,0.333333333,0.611111111,1,0,0,3
977,0.420173681,1,0.8,0,0.210526316,1,0.903225806,0,0.433333333,0.571428571,0.7,0.044897959,0.508010681,-1.020058054,0.857142857,0.055555556,0.777777778,1,0,0,0
978,0.573146293,0,0.04,0,0.210526316,0,0.919354839,0.222222222,0.05,0.142857143,0.3,0.863265306,0.935914553,0.938518916,1,0.166666667,0.833333333,0,1,1,3
979,0.911823647,1,0.8,1,0.157894737,1,0.725806452,0.777777778,0.075,0.571428571,0.45,0.182653061,0.855807744,-0.627236119,0.142857143,0.222222222,1,1,0,0,1
980,0.732130929,0,0.72,0,0.578947368,0,0.516129032,0.333333333,0.075,0,0.7,0.032653061,0.779038718,-1.0975159,0.785714286,0.555555556,0.388888889,0,1,0,0
981,0.364061456,1,0.92,1,0,1,0.903225806,0.111111111,0.166666667,1,0,0.132142857,0.360480641,1.60336543,0.857142857,0.666666667,0.388888889,1,1,1,3
982,0.356713427,0,0.04,1,0.105263158,1,0.677419355,0.444444444,0.158333333,0.285714286,0.15,0.120408163,0.974632844,1.274169584,0.642857143,0.277777778,0.555555556,1,1,0,3
983,0.450233801,1,0.32,0,0.105263158,0,0.274193548,0.222222222,0.7,0.857142857,0.45,0.445408163,0.596795728,-0.16617751,0.285714286,0.222222222,0.388888889,1,1,0,1
984,0.507682031,1,0,1,0,1,0.14516129,0.111111111,0.083333333,0.428571429,0,0.437755102,0.728304406,-1.637876589,0.642857143,0.5,0.666666667,1,0,1,0
985,0.378757515,0,0.08,1,0.473684211,0,0.790322581,0.444444444,0.366666667,0.428571429,0.75,0.716836735,0.941255007,-1.451608911,0.5,0.444444444,0.222222222,1,1,0,0
986,0.809619238,0,1,1,0.263157895,1,0.290322581,0.888888889,0.2,0.857142857,0.85,0.120918367,0.26034713,-1.063397563,0.428571429,0.555555556,0.444444444,1,0,0,0
987,0.792919172,0,0.8,0,0,1,0.306451613,0.111111111,0.75,0.857142857,0,0.331632653,0.242990654,1.714941614,0.857142857,0.777777778,0.333333333,1,1,1,3
988,0.609218437,1,0,1,0.210526316,1,0.693548387,0.333333333,0.2,0.571428571,0.3,0.994387755,0.997329773,0.782681107,0.857142857,0.444444444,0.722222222,1,0,1,3
989,0.038744155,1,0,0,0.526315789,0,0.14516129,0.333333333,0.016666667,0.571428571,0.7,0.276020408,0.215620828,-0.097018719,0.357142857,0.222222222,0.777777778,1,1,1,1
990,0.655978624,1,0.84,1,0.684210526,0,0.274193548,0.555555556,0.55,0.857142857,0.95,0.184183673,0.702269693,-0.495373357,0.285714286,0.222222222,0.944444444,0,0,0,1
991,0.239812959,1,0.44,1,0.684210526,0,0.741935484,0.444444444,0.891666667,0.857142857,0.9,0.170918367,0.642857143,-0.234414184,0.857142857,0.111111111,0.888888889,1,0,0,1
992,0.393453574,0,0.32,1,0.263157895,0,0.403225806,0,0.091666667,0.428571429,0.8,0.835714286,0.941255007,-0.712070903,0,0.055555556,0.5,0,1,0,1
993,0.123580494,1,0,0,0.578947368,0,0.016129032,0.222222222,0.091666667,0.714285714,0.75,0.565816327,0.595460614,-1.433166567,0.142857143,0.333333333,0.944444444,0,1,0,0
994,0.211756847,0,0.32,0,0.736842105,0,0.661290323,0.888888889,0.808333333,0.714285714,0.75,0.056632653,0.006675567,-1.45529738,0.5,0.333333333,0.277777778,1,1,1,0
995,0.637942552,0,0.44,1,0.263157895,0,0.758064516,0.111111111,0.941666667,0.285714286,1,0.655612245,0.6188251,1.382979415,0.5,0.611111111,0.777777778,1,1,0,3
996,0.182364729,0,0,1,0.105263158,1,0.129032258,0.444444444,0.9,0.142857143,0.45,0.755102041,0.82176235,0.755939707,0.214285714,0.333333333,0,1,1,1,2
997,0.378757515,0,0,1,0,1,0.274193548,0.888888889,0.975,1,0.45,0.164285714,0.250333778,-0.843933665,1,0.666666667,0.555555556,1,1,0,0
998,0.58249833,1,0.56,1,0.052631579,1,0.435483871,0.888888889,0.508333333,0.714285714,0.6,0.62244898,0.566088117,0.578893202,0.714285714,0.111111111,0.277777778,1,1,1,3
999,0.852371409,1,1,0,0.157894737,0,0.290322581,0.555555556,0.9,0.714285714,0.25,0.260714286,0.077436582,1.607976016,0,0.055555556,0.277777778,0,1,1,3
1000,0.062124248,0,0.12,0,0.105263158,1,0.419354839,0,0.433333333,0.571428571,0.15,0.515816327,0.509345794,0.887802469,0.785714286,0.222222222,0.111111111,1,1,1,2
1001,0.683366733,0,0.84,1,0.263157895,0,0.887096774,0.444444444,0.366666667,0.142857143,0.6,0.320918367,0.09012016,-1.085528376,0.428571429,0.222222222,0.777777778,0,1,1,0
1002,0.006680027,1,0.04,1,0.631578947,0,0.774193548,0,0.791666667,0.285714286,0.8,0.071428571,0.081441923,-0.59035143,0.285714286,0.388888889,0.333333333,1,0,0,0
1003,0.601870407,1,0.04,1,0.157894737,0,0.709677419,0.222222222,0.058333333,0.857142857,0.6,0.551530612,0.845794393,-1.638798706,0.857142857,0,0.555555556,1,0,1,0
1004,0.30995324,1,0,0,0.789473684,0,0.822580645,1,0.425,1,0.95,0.151530612,0.102136182,1.01689888,0.5,0.333333333,0.333333333,1,0,0,2
1005,0.513694055,1,0.72,0,0,0,0.903225806,0.444444444,0.2,0.571428571,0.05,0.771428571,0.811748999,1.08329132,0.571428571,0.222222222,0.777777778,0,0,1,3
1006,0.279225117,0,0,1,0.578947368,0,0.177419355,0.222222222,0.658333333,0,0.75,0.140306122,0.046728972,-1.010836881,0.214285714,0.222222222,0.833333333,1,0,0,0
1007,0.976619906,1,0.2,0,0.842105263,1,0.516129032,0,0.641666667,0.142857143,0.85,0.579591837,0.876502003,-1.300381688,0.928571429,0.111111111,0,1,0,1,1
1008,0.985971944,0,0.32,1,0.105263158,0,0.467741935,0.333333333,0.775,1,0.3,0.584183673,0.571428571,0.47653819,0.214285714,0.111111111,0.277777778,0,0,0,3
1009,0.921843687,0,0.68,0,0.210526316,0,0.790322581,0.222222222,0.65,0.571428571,0.35,0.243367347,0.70293725,-0.825491321,0.5,0,0.666666667,1,0,0,1
1010,0.121576486,0,0.08,0,0.263157895,0,0.274193548,0.888888889,0.775,0.428571429,0.85,0.486734694,0.991321762,0.459017963,0.785714286,0.166666667,0.166666667,0,0,1,2
1011,0.181028724,0,0.84,1,0.368421053,0,0.064516129,0,0.166666667,0.142857143,0.5,0.378061224,0.648197597,-1.102126486,0.571428571,0.333333333,0.888888889,0,1,1,0
1012,0.023380094,1,0.36,0,0,1,0.822580645,0.666666667,0.458333333,0.285714286,0,0.279081633,0.136849132,-0.842089431,0.714285714,0.555555556,0.277777778,1,0,1,0
1013,0.796927188,0,0.52,0,0,0,0.822580645,1,0.883333333,0.714285714,0,0.609183673,0.472630174,-0.43451362,0.142857143,0.277777778,0.222222222,1,0,0,2
1014,0.756179025,0,0.48,1,0.157894737,1,0.5,0.888888889,0.258333333,0.142857143,0.95,0.074489796,0.271028037,-1.487571483,0.285714286,0,0.277777778,1,1,0,0
1015,0.581162325,0,0,0,0.210526316,0,0.806451613,0.444444444,0.725,0.428571429,0.95,0.240306122,0.108811749,0.838930257,0.571428571,0.333333333,0.333333333,0,0,0,2
1016,0.033400134,1,0.92,0,0,1,0.838709677,0,0.766666667,0.857142857,0.75,0.08622449,0.945260347,-0.654899635,0.071428571,0.055555556,0.944444444,1,0,1,0
1017,0.480961924,0,0,0,0.052631579,1,0.419354839,0.444444444,0.491666667,0,0.35,0.966836735,0.985313752,0.289348395,0.571428571,0.611111111,0.444444444,1,1,1,3
1018,0.333333333,1,0,0,0.631578947,0,0.983870968,0.666666667,0.825,1,0.9,0.784183673,0.841789052,1.493633481,0.428571429,0.055555556,0.277777778,0,0,1,3
1019,0.991983968,0,0.88,1,0.157894737,1,1,0.111111111,0.683333333,0.428571429,1,0.120408163,0.680907877,-0.689017972,0,0.166666667,0.722222222,1,1,1,1
1020,0.412825651,0,0,1,0,1,0.338709677,0.333333333,0.7,0.428571429,0.05,0.418877551,0.277036048,1.287079225,0.142857143,0.222222222,0.277777778,1,0,0,3
1021,0.800267201,0,0,1,0.052631579,0,0.919354839,0.444444444,0.141666667,0.428571429,0.15,0.237755102,0.846461949,1.541583577,0.857142857,0.555555556,0.555555556,0,1,1,3
1022,0.399465598,0,0,0,0.684210526,1,0.951612903,0.222222222,0.55,0.285714286,1,0.200510204,0.397863818,-0.392096228,0.857142857,0.555555556,0.055555556,1,1,1,1
1023,0.718102872,0,0.84,0,0.368421053,0,0.903225806,0.111111111,0.083333333,0.285714286,0.8,0.204081633,0.087449933,-1.648941996,0.642857143,0.444444444,0.611111111,1,1,1,0
